ID,Job,Jobs_Group,Profile,Remote,Company,Location,City,State,Salary,Frecuency_Salary,Low_Salary,High_Salary,Mean_Salary,Skills
job_50c9d06d3f73878b,Controller,Controller,,,Hilton Brooklyn New York,"Brooklyn, NY 11201",Brooklyn,NY,"$85,000 - $95,000 por año",año,85000.0,95000.0,90000.0,['Bachelor']
job_c1579fd7f8143335,Chief Financial Officer,CFO,Lead,Remote,Kodiak Area Native Association,"Kodiak, AK 99615",Kodiak,AK,,,,,,['Office']
job_39f779ffadaaa1de,Director of Business & Finance,Business Analyst,Lead,,Tonawanda City Schools,"Tonawanda, NY 14150+1 ubicación",Tonawanda,NY,"$110,000 por año",año,110000.0,110000.0,110000.0,['Office']
job_3de34b5c43721d18,Unit Controller 3,Controller,,,Sodexo,"San Ramon, CA 94583+8 ubicaciones",San Ramon,CA,,,,,,['Excel']
job_a9fe990e9a9f8d86,Lead Financial Reporting & Consolidation Controller,Financial Analyst,Lead,Hybrid,Siemens Healthineers,"Tarrytown, NY+3 ubicaciones",Tarrytown,NY,"$114,000 - $176,000 por año",año,114000.0,176000.0,145000.0,"['Bachelor', 'MBA', 'Office', 'CPA']"
job_d52e8db3991ec0cf,Live Oak - Plant Controller,Controller,,Remote,Milliken and Company,"LaGrange, GA 30240",LaGrange,GA,,,,,,"['Bachelor', 'Office', 'SAP', 'ERP', 'Excel']"
job_fe9a344739a94fa8,Financial Controller - The Amenity Collective,Controller,,,The Amenity Collective,"Owings Mills, MD 21117",Owings Mills,MD,"$95,000 por año",año,95000.0,95000.0,95000.0,"['Bachelor', 'Salesforce']"
job_e9ff9eb614911fbd,Controller,Controller,,,Korn Ferry International,"Bellemont, AZ+1 ubicación",Bellemont,AZ,"$140,000 - $200,000 por año",año,140000.0,200000.0,170000.0,"['ERP', 'Bachelor', 'CPA']"
job_f6a61ffc81e69c5b,"Senior Director, Financial Controller",Controller,Senior,,The College Board,"San Juan, PR 00918 (Hato Rey Central area)",San Juan,PR,,,,,,"['Bachelor', 'MBA', 'Spanish', 'English']"
job_2de7e848d56334ad,Treasury Manager,Finance,Lead,,Axos Bank,"Omaha, NE 68118",Omaha,NE,,,,,,['Bachelor']
job_b7d59139e02a226a,Analyst Plant Controller,Controller,,,Henkel,"Cannon Falls, MN 55009+2 ubicaciones",Cannon Falls,MN,"$65,000 - $85,000 por año",año,65000.0,85000.0,75000.0,"['Bachelor', 'CPA', 'SAP', 'MBA', 'Power BI', 'CMA']"
job_5668665ae5055577,Division Controller,Controller,,,D.R. Horton,"Ridgeland, MS+2 ubicaciones",Ridgeland,MS,,,,,,"['Bachelor', 'Office']"
job_bf16ca4ace936be8,"Director of Operations and Finance, Communication Department",CFO,Lead,Hybrid,Stanford University,"Stanford, CA",Stanford,CA,"$113,000 - $150,000 por año",año,113000.0,150000.0,131500.0,"['Bachelor', 'Office', 'English']"
job_81df9046a8b95b0f,Financial Controller,Controller,,,klaw-miami,"Miami, FL 33132 (Downtown area)+1 ubicación",Miami,FL,"$55,000 - $60,000 por año",año,55000.0,60000.0,57500.0,"['Bachelor', 'Office', 'English']"
job_d390d3343d4b0a9a,Environmental Social and Governance (ESG) Controller,Controller,,Hybrid,Xerox,"Norwalk, CT",Norwalk,CT,,,,,,"['Bachelor', 'CPA']"
job_853973293b239576,Finance Controller,Controller,,,North Bend School District 13,"North Bend, OR 97459",North Bend,OR,"$89,610 - $106,999 por año",año,89610.0,106999.0,98304.5,"['Master', 'Bachelor', 'Office', 'CPA']"
job_2155c655b9e77f55,Associate Director – Global Repair U.S. Regional Controller (Remote),Controller,Lead,Remote,Collins Aerospace,"Windsor Locks, CT",Windsor Locks,CT,,,,,,"['Hyperion', 'SAP', 'PowerPoint', 'Excel']"
job_7b66ab3da0ddd9d6,Assistant Controller,Controller,,,Waste Connections,"Elk Grove Village, IL+16 ubicaciones",Elk Grove Village,IL,,,,,,"['Bachelor', 'Excel']"
job_93741858da820f49,Jet Aviation Staffing- Vice President of Finance,CFO,,,Jet Aviation,"Las Vegas, NV",Las Vegas,NV,,,,,,"['Bachelor', 'Office', 'CPA']"
job_3e53660edf6420a8,Assistant Director of Finance and Accounting,CFO,Lead,Remote,"Marriott International, Inc","Phoenix, AZ 85004 (Central City area)+13 ubicaciones",Phoenix,AZ,,,,,,['Office']
job_13bb00d6a20b318d,Personnel and Finance Analyst - City Controller,Controller,,,City of Pittsburgh,"Pittsburgh, PA",Pittsburgh,PA,"$64,251 por año",año,64251.0,64251.0,64251.0,"['Bachelor', 'Office']"
job_0d719897e12c44ac,Order to Cash Manager - Retail Commercial Programs,Finance,Lead,,Apple,"Austin, TX",Austin,TX,,,,,,"['SAP', 'ERP', 'Bachelor']"
job_dc4a808ab95fe1f2,AWM - Global Private Bank Product Controller - Associate,Controller,,,"JPMorgan Chase Bank, N.A.","Plano, TX+2 ubicaciones",Plano,TX,,,,,,"['Tableau', 'Office', 'Excel', 'SQL']"
job_fdf47bb33d83da8b,Controller,Controller,,Hybrid,Spencer Fane,Kansas+1 ubicación,,KS,,,,,,"['Bachelor', 'Office', 'CPA']"
job_042ae638ca48a8d3,Accounting Manager,Finance,Lead,Remote,Planned Parenthood of Maryland,"Baltimore, MD 21201 (Downtown area)",Baltimore,MD,"$100,000 por año",año,100000.0,100000.0,100000.0,['Access']
job_dbb5b256b1d7659f,USCB Controller,Controller,,Hybrid,Inclusively,"Wilmington, DE 19801",Wilmington,DE,,,,,,"['Bachelor', 'Excel', 'CPA']"
job_6d53cbbb09675cf1,Controller,Controller,,,Pillar Credit Union,"Marion, OH 43302",Marion,OH,,,,,,"['Bachelor', 'Office']"
job_310187f3af4396de,Controller,Controller,,,Navarro Regional,"Corsicana, TX 75110+2 ubicaciones",Corsicana,TX,,,,,,['CPA']
job_76d3fd332c160643,Assistant Controller,Controller,,,Batesville,"Vicksburg, MS 39180",Vicksburg,MS,,,,,,"['Bachelor', 'CPA', 'Office', 'MBA', 'Access']"
job_0ba187fd3e603fdb,CONTROLLER - BH,Controller,,,Beaumont Behavioral Health,"Dearborn, MI 48124 (Snow Woods area)",Dearborn,MI,,,,,,"['Hyperion', 'Bachelor', 'Excel', 'Master']"
job_69d17d5256077ac8,Plant Controller,Controller,,,Silgan,"Spokane, WA 99201 (West Central area)",Spokane,WA,"$90,000 - $110,000 por año",año,90000.0,110000.0,100000.0,"['Bachelor', 'CPA', 'ERP', 'MBA', 'CMA', 'Excel']"
job_acdb728a15e78c50,"Plant Controller- Spokane, WA",Controller,,,Unicep Packaging,"Spokane, WA 99224",Spokane,WA,,,,,,"['Bachelor', 'CPA', 'ERP', 'MBA', 'CMA', 'Excel']"
job_d1cf819bb9858ca1,Chief Financial Officer,CFO,Lead,,Markon Solutions,"Falls Church, VA 22046",Falls Church,VA,,,,,,"['Bachelor', 'MBA', 'Office', 'CPA']"
job_5f7bbe13b9a331e3,Market Controller,Controller,,,Hubbard Broadcasting,"Albuquerque, NM 87104 (Sawmill area)",Albuquerque,NM,,,,,,['Office']
job_7f856fd67f2b2386,Production Controller (Maintenance Planner/Scheduler),Controller,,,US Smithsonian Institution,"Washington, DC 20002 (Capitol Hill area)",Washington,DC,"$78,592 - $122,459 por año",año,78592.0,122459.0,100525.5,['Office']
job_ac327570cbcb5285,Controller,Controller,,,VIRTUALARMOUR,"Denver, CO+1 ubicación",Denver,CO,"$100,000 - $120,000 por año",año,100000.0,120000.0,110000.0,"['CFA', 'MBA', 'CPA']"
job_e28bcaf6917c167d,Project Controller II – Community Energy Transitions,Controller,,,National Renewable Energy Laboratory,"Boulder, CO+1 ubicación",Boulder,CO,"$62,000 - $102,300 por año",año,62000.0,102300.0,82150.0,"['Bachelor', 'Office', 'Spanish', 'English', 'Power BI', 'Master', 'Excel']"
job_bdeddcc7d63b38c0,"STUDENT ACCOUNTS SPECIALIST, Comptroller's Office, Student Accounting",Controller,,,Boston University,"Boston, MA 02215 (Kenmore area)",Boston,MA,,,,,,"['Bachelor', 'Excel', 'Office']"
job_af9802ed8145fb2b,"Controller, Plant",Controller,,,Lhoist,"Henderson, NV 89052 (Westgate area)",Henderson,NV,,,,,,"['Bachelor', 'PowerPoint', 'CPA', 'Word', 'SAP', 'MBA', 'Access', 'Excel']"
job_cf2ca50f7121345e,Ashley Plant Controller,Controller,,,Brightmark Energy,"Ashley, IN",Ashley,IN,"$100,000 por año",año,100000.0,100000.0,100000.0,"['Bachelor', 'Office', 'SAP', 'ERP', 'Excel']"
job_04d6d65e2269f30b,Franchised Controller,Controller,,Remote,"Marriott International, Inc","Santa Fe, NM 87501+5 ubicaciones",Santa Fe,NM,,,,,,[]
job_1dc9a079d80d3b4f,Revenue & Collaboration Accounting Manager,Finance,Lead,Remote,Intellia,"Cambridge, MA 02139 (Cambridgeport area)",Cambridge,MA,,,,,,"['PowerPoint', 'CPA', 'Word', 'ERP', 'MBA', 'Excel']"
job_a238f2f8dd0e9a19,Cost Controller,Controller,,,CMACGM,"Miami, FL+1 ubicación",Miami,FL,,,,,,"['Office', 'Spanish', 'SAP', 'ERP', 'English', 'Qlik', 'CMA']"
job_58496e8a70434832,"Corporate Accounting Manager, Global Technology R&D (Hybrid)",Finance,Lead,Hybrid,Halliburton,"Houston, TX 77032 (IAH - Airport area)",Houston,TX,,,,,,"['Hyperion', 'SAP']"
job_47f8cc7b4101e4e4,Director of Finance and Administration,CFO,Lead,Hybrid,United Way,"Lemoyne, PA+1 ubicación",Lemoyne,PA,"$71,000 - $80,000 por año",año,71000.0,80000.0,75500.0,"['Word', 'Bachelor', 'CPA']"
job_092f414cff40c0cc,Comptroller - Support Services Print Operations Program Specialist,Controller,,Hybrid,COMPTROLLER OF PUBLIC ACCOUNTS,"Austin, TX 78701 (Downtown area)+1 ubicación",Austin,TX,"$3,500 - $3,600 por mes",mes,42000.0,43200.0,42600.0,"['CPA', 'Word', 'Office', '.NET', 'Excel']"
job_0e0ed322ff28579d,Accounting Manager,Finance,Lead,Remote,Tyndall Federal Credit Union,Remote,,,,,,,,"['Word', 'Bachelor', 'Office', 'CPA']"
job_3b8bfc85103cd574,Canadian Controller (CPG),Controller,,Hybrid,Tremco Incorporated,"Ontario, CA+1 ubicación",Ontario,CA,,,,,,"['SAP', 'Bachelor', 'CPA']"
job_f33fee51b876b368,Chief Financial Officer (Full-Time),CFO,Lead,,KLA-MO-YA Casino & Hotel (KMYC),"Chiloquin, OR 97624+1 ubicación",Chiloquin,OR,,,,,,"['Bachelor', 'Office', 'CPA']"
job_2d58760a10eedd42,"PAYROLL/TIME ADMINISTRATOR, Financial Affairs, Comptroller's Office, AP & Payroll Services",Financial Analyst,,,Boston University,"Boston, MA 02215 (Kenmore area)",Boston,MA,,,,,,"['SAP', 'Bachelor', 'Excel', 'Office']"
job_eaa5eb33d5bb454e,Controller,Controller,,,New Jersey Institute for Disabilities,"Edison, NJ 08837",Edison,NJ,,,,,,"['Master', 'Excel', 'Office', 'CPA']"
job_60a9bd97142fdd1f,Assistant Division Controller,Controller,,,Republic Services,"Jenison, MI 49428+6 ubicaciones",Jenison,MI,,,,,,"['Excel', 'CPA']"
job_21c090a52f8d415d,"Director of Finance and Compliance, CATALYZE",CFO,Lead,,"Palladium Group, Inc.","Washington, DC",Washington,DC,,,,,,"['Office', 'Spanish', 'English']"
job_23a7854b9120064e,Deputy Auditor-Controller I,Controller,,,San Joaquin County,"Stockton, CA 95202 (Downtown area)",Stockton,CA,"$4,754 - $5,779 por mes",mes,57048.0,69348.0,63198.0,['Office']
job_d0c6557ca00e6fc7,Controller,Controller,,Remote,Warner Music Group,"Miami, FL+1 ubicación",Miami,FL,,,,,,"['Bachelor', 'CPA', 'Spanish', 'SAP', 'English', 'Excel']"
job_c4fd12fa544ec363,Corporate Controller - Full Time (Hybrid),Controller,,Hybrid,Alta Hospitals System Corporate/CBO,"Los Angeles, CA 90034 (Palms area)",Los Angeles,CA,"$120,000 por año",año,120000.0,120000.0,120000.0,"['Master', 'Bachelor', 'Excel']"
job_b7a95ad1192955d9,Director of Student Financial Services/Bursar,CFO,Lead,,Ferris State University,"Big Rapids, MI 49307",Big Rapids,MI,"$75,000 - $85,000 por año",año,75000.0,85000.0,80000.0,"['ERP', 'Bachelor', 'Office']"
job_d65687cd11ab1483,Controller,Controller,,,ROARK,"Pasadena, CA 91101+2 ubicaciones",Pasadena,CA,,,,,,['CPA']
job_eaafb513d52581f9,Plant Controller,Controller,,,Magna International Inc.,"Montezuma, IA 50171",Montezuma,IA,,,,,,['Office']
job_533d2dad2fd0302e,"accounting manager, Corporate Accounting (Remote)",Finance,Lead,Remote,Starbucks,"Seattle, WA 98134 (Industrial District area)+1 ubicación",Seattle,WA,,,,,,"['Bachelor', 'CPA', 'Hyperion', 'Oracle', 'ERP', 'SAP']"
job_c61864119b82f8ac,Vice President of Accounting and Finance,CFO,,,YMCA of Greater Charlotte,"Charlotte, NC 28202 (Dilworth area)",Charlotte,NC,,,,,,"['Office', 'Excel', 'CPA', 'English']"
job_57ef762e51376b42,Idaho Sheep and Goat Health Board Executive Secretary/Treasurer,Finance,,,State of Idaho,"Boise, ID 83705 (Vista area)",Boise,ID,"$52,000 - $57,200 por año",año,52000.0,57200.0,54600.0,"['Office', 'Access']"
job_c1760bd743bd7885,Credit Controller - Shared Services Cape Town,Controller,,,BUCO,United States,,,,,,,,[]
job_4ebf9695ad01272d,FINANCE CONTROLLER,Controller,,,Tulalip Tribes,"Marysville, WA",Marysville,WA,$52.88 - $79.32 por hora,hora,97299.20000000001,145948.8,121624.0,"['Bachelor', 'CPA', 'Word', 'Office', 'ERP', 'Excel']"
job_ee708e46155e98f7,Environmental Finance - Assistant Director of Project Management,CFO,Lead,,U.S. Bank National Association,"Denver, CO 80202 (Lodo area)+3 ubicaciones",Denver,CO,"$160,480 - $207,680 por año",año,160480.0,207680.0,184080.0,"['Bachelor', 'MBA', 'Office']"
job_4ce4c08b8300ce4c,Deputy Treasurer/Clerk,Finance,,,Wythe County Virginia,"Wytheville, VA 24382",Wytheville,VA,"$31,200 por año",año,31200.0,31200.0,31200.0,['Office']
job_31441eb0b93231ff,Accounting Manager,Finance,Lead,,Go McPherson,"McPherson, KS 67460",McPherson,KS,,,,,,"['ERP', 'Office']"
job_5f7213410d1dae76,Plant Controller,Controller,,Remote,Johnson Controls,"Lebanon, IN 46052+5 ubicaciones",Lebanon,IN,,,,,,['Hyperion']
job_59b60d560c0f9978,"Accounting Manager, Record to Report",Finance,Lead,Hybrid,Azenta,"Burlington, MA",Burlington,MA,,,,,,"['Bachelor', 'CPA', 'Office', 'Oracle', 'ERP', 'MBA', 'CMA']"
job_fcf3f74d64c166e2,Assistant Controller,Controller,,,"CROM, LLC","Gainesville, FL 32607",Gainesville,FL,,,,,,"['ERP', 'Bachelor', 'Power BI']"
job_b2fbf58e23f7a683,Director of Operations and Finance,CFO,Lead,,The GrowHaus,"Denver, CO 80205 (Clayton area)",Denver,CO,"$75,000 - $85,000 por año",año,75000.0,85000.0,80000.0,"['Bachelor', 'Spanish', 'English']"
job_21bcaeebe24ca327,Controller,Controller,,,Burns Paiute Tribe,"Burns, OR 97720",Burns,OR,,,,,,"['Master', 'CMA', 'Bachelor', 'Office']"
job_ca1dc3287eb33164,Assistant Controller,Controller,,,Howmet Aerospace,"Midway, GA 31320+3 ubicaciones",Midway,GA,,,,,,"['Bachelor', 'PowerPoint', 'Hyperion', 'Word', 'ERP', 'SAP', 'Master', 'Excel']"
job_4fcca02ec3fd86aa,Plant Controller,Controller,,,Umicore,"Catoosa, OK 74015",Catoosa,OK,,,,,,"['PowerPoint', 'CPA', 'Word', 'SAP', 'MBA', 'English', 'Master', 'Excel']"
job_51ffedb2c57d69f0,Senior Assistant Director of Finance and Accounting,CFO,Senior,Remote,"Marriott International, Inc","Charlotte, NC 28209 (Barclay Downs area)+9 ubicaciones",Charlotte,NC,,,,,,[]
job_d77cfb8158f7a5ac,"National Manager, Bank Controller",Controller,Lead,Hybrid,Toyota,"Plano, TX 75024",Plano,TX,,,,,,"['Power Query', 'Tableau', 'Bachelor', 'CPA']"
job_205ffbd84b5ee880,Assistant Director of Finance in Revenue & Reimbursement,CFO,Lead,,The Resource Center,"Jamestown, NY 14701+1 ubicación",Jamestown,NY,,,,,,"['Master', 'SSIS', 'Bachelor']"
job_d3a015c2a96e8afc,"Plant Controller, North East Ohio",Controller,,,Tarkett,"Chagrin Falls, OH 44023",Chagrin Falls,OH,,,,,,"['SAP', 'ERP', 'Bachelor', 'Office']"
job_1f5e2c63e9b57133,Director of Finance,CFO,Lead,,Habitat for Humanity,"Greensboro, NC 27407",Greensboro,NC,,,,,,"['PowerPoint', 'Bachelor', 'MBA', 'CPA']"
job_1e892c3abf5c9566,Corporate Controller,Controller,,,Opener,"Palo Alto, CA 94303",Palo Alto,CA,,,,,,"['ERP', 'Bachelor', 'Office', 'CPA']"
job_87eded1fd81bc481,Assistant Controller,Controller,,,Catholic Charities of the Diocese of Santa Rosa,"Santa Rosa, CA 95403",Santa Rosa,CA,"$90,000 - $100,000 por año",año,90000.0,100000.0,95000.0,"['Bachelor', 'Excel', 'Spanish', 'English']"
job_002dae8899220327,Treasury Manager (Hybrid Schedule),Finance,Lead,Hybrid,Stericycle,"Bannockburn, IL 60015",Bannockburn,IL,,,,,,['Bachelor']
job_9d5576fbe6295e1b,Assistant Auditor-Controller,Controller,,,"County of Lake, CA","Lake County, CA",Lake County,CA,"$102,108 - $124,116 por año",año,102108.0,124116.0,113112.0,"['SSIS', 'Bachelor', 'Office', 'CPA']"
job_87d9749cd17bfd7f,Director of Finance,CFO,Lead,,ROARK,"San Francisco, CA 94102 (Downtown area)",San Francisco,CA,"$125,000 - $130,000 por año",año,125000.0,130000.0,127500.0,[]
job_3402522c12a3795a,ASSOCIATE CONTROLLER,Controller,,,Old Dominion University,"Norfolk, VA 23529 (Edgewater area)",Norfolk,VA,,,,,,"['Master', 'Office', 'CPA']"
job_17fbfcfa90273d5f,MANUFACTURING CONTROLLER,Controller,,,Carolina Skiff,"Waycross, GA 31503",Waycross,GA,,,,,,"['Word', 'ERP', 'Bachelor', 'Excel']"
job_139fd3bf15689a7d,Segment Controller,Controller,,,Crane Payment Innovations,"Mount Prospect, IL 60056",Mount Prospect,IL,,,,,,"['Bachelor', 'CPA', 'Hyperion', 'ERP', 'MBA']"
job_749995b5c9636949,Director of Technical Accounting and SEC Reporting,Financial Analyst,Lead,Hybrid,"Allegro MicroSystems, LLC","Marlborough, MA",Marlborough,MA,,,,,,"['Office', 'MBA', 'CPA']"
job_6c70ee2bd86cb6d2,VP of Finance,CFO,Lead,Remote,"Teren, Inc","Lakewood, CO",Lakewood,CO,"$150,000 - $175,000 por año",año,150000.0,175000.0,162500.0,"['Bachelor', 'MBA']"
job_f86d6d66f20f48bb,Project Controller III/ Financial Analyst III - REMOTE,Financial Analyst,,Remote,Frederick National Laboratory,United States,,,,,,,,"['Cognos', 'Bachelor']"
job_71809cd561750f03,Accounting Manager - Remote,Finance,Lead,Remote,UnitedHealth Group,"Eden Prairie, MN 55344+2 ubicaciones",Eden Prairie,MN,"$85,000 - $167,300 por año",año,85000.0,167300.0,126150.0,"['Bachelor', 'PowerPoint', 'CPA', 'Word', 'CMA', 'Excel']"
job_133940b84b3c8050,Financial Controller Professional (Hybrid - 3 Days in Office),Controller,,Hybrid,Freddie Mac,"McLean, VA 22102",McLean,VA,"$69,000 - $103,000 por año",año,69000.0,103000.0,86000.0,"['Word', 'Bachelor', 'Excel', 'Office']"
job_a89d9bd101c9453b,Corporate Accounting Manager,Finance,Lead,Remote,Vacasa,Remote,,,"$100,000 - $110,000 por año",año,100000.0,110000.0,105000.0,"['Bachelor', 'CPA']"
job_069bde5d76bc3764,PLANT CONTROLLER,Controller,,Remote,Saint-Gobain,Remote+5 ubicaciones,,,,,,,,"['Bachelor', 'PowerPoint', 'CPA', 'MBA', 'CMA', 'Excel']"
job_3b3f7d3b02ddbec2,"senior accounting manager, Corporate Accounting (remote)",Finance,Senior,Remote,Starbucks,"Seattle, WA 98134 (Industrial District area)",Seattle,WA,,,,,,"['Bachelor', 'CPA', 'Hyperion', 'Oracle', 'ERP', 'SAP']"
job_cbe2a30ee2ecb7ac,Division CFO,CFO,,,D.R. Horton,"San Ramon, CA+2 ubicaciones",San Ramon,CA,"$225,000 - $250,000 por año",año,225000.0,250000.0,237500.0,"['Master', 'Office', 'CPA']"
job_9c3498f6820c4236,DEPARTMENT CONTROLLER - 47684,Controller,,,State of Tennessee,"Davidson County, TN+1 ubicación",Davidson County,TN,"$11,075 - $17,700 por mes",mes,132900.0,212400.0,172650.0,['CPA']
job_9dfc2e6cc8069f03,Family Office Controller,Controller,,,"Jefferies & Company, Inc.","New York, NY 10162 (Upper East Side area)",New York,NY,"$150,000 - $200,000 por año",año,150000.0,200000.0,175000.0,"['React', 'Office']"
job_3b1c227cca07f85e,"Revenue Accounting Manager (Remote, USA)",Finance,Lead,Remote,Grafana Labs,Remote,,,"$131,000 - $157,000 por año",año,131000.0,157000.0,144000.0,"['Bachelor', 'Excel', 'CPA']"
job_6332d0b29dd6c6b8,Plant Controller,Controller,,,Eaton Corporation,"Amarillo, TX+2 ubicaciones",Amarillo,TX,"$101,250 - $148,500 por año",año,101250.0,148500.0,124875.0,"['SAP', 'Bachelor', 'Office']"
job_8eb146984910a140,Family Office Controller,Controller,,,Jefferies Financial Group,"New York, NY",New York,NY,"$150,000 - $200,000 por año",año,150000.0,200000.0,175000.0,"['React', 'Office']"
job_b1fd0e531f2a787b,(INTERNAL ONLY) - Director of Finance,CFO,Lead,,Commerce City,"Commerce City, CO 80022",Commerce City,CO,"$137,044 - $232,975 por año",año,137044.0,232975.0,185009.5,[]
job_2764ed044b70d77b,Accounting Manager - Hybrid,Finance,Lead,Hybrid,Harley-Davidson,"Chicago, IL",Chicago,IL,"$96,700 - $149,900 por año",año,96700.0,149900.0,123300.0,"['SAP', 'Bachelor', 'CPA']"
job_cfdc56fa02c3892b,Assistant Controller,Controller,,Hybrid,Media.Monks,"Manhattan, NY",Manhattan,NY,"$115,000 - $130,000 por año",año,115000.0,130000.0,122500.0,['Bachelor']
job_b3477e750471c365,Business Group Controller,Controller,,Remote,Wunderman Thompson,Remote+1 ubicación,,,,,,,,"['ERP', 'CPA']"
job_428e9f100703e68a,Director of Finance - Power Systems Division,CFO,Lead,,Eaton Corporation,"Waukesha, WI",Waukesha,WI,"$150,000 - $220,000 por año",año,150000.0,220000.0,185000.0,"['Bachelor', 'CPA', 'CMA', 'SAP', 'MBA', 'Master']"
job_01369b7b1d7b9db0,Financial Reporting and Accounting Manager,Financial Analyst,Lead,,Koch Industries,"Atlanta, GA 30301 (Buckhead area)+2 ubicaciones",Atlanta,GA,,,,,,"['Office', 'Excel']"
job_f42d9443b78ad9fd,Chief Financial Officer (Hybrid),CFO,Lead,Hybrid,ORBA,Remote,,,,,,,,"['Master', 'MBA', 'Office']"
job_313ac5c80bb90a9c,Accounting Manager,Finance,Lead,Remote,Heggerty,Remote,,,"$75,000 - $125,000 por año",año,75000.0,125000.0,100000.0,"['CMA', 'Bachelor', 'MBA', 'CPA']"
job_284d4437f43e34a8,Chief Financial Officer of Commercial Real Estate Community Development Banking/Agency Lending-Commercial Banking,CFO,Lead,,"JPMorgan Chase Bank, N.A.","Chicago, IL",Chicago,IL,"$190,000 - $290,000 por año",año,190000.0,290000.0,240000.0,"['Master', 'Bachelor', 'Office']"
job_0f31f477f554734d,Director of Finance and Operations,CFO,Lead,Remote,Stanford University,"Stanford, CA",Stanford,CA,"$137,000 - $185,000 por año",año,137000.0,185000.0,161000.0,"['Bachelor', 'Office']"
job_0a621526f19de293,Business Controller - Production Logistics North America,Controller,,,Volvo Group,"Greensboro, NC",Greensboro,NC,,,,,,"['Bachelor', 'MBA']"
job_15797c42d096bd0d,FINANCIAL CONTROLLER,Controller,,,R. L. Winston Rod Company,"Confidence, WV",Confidence,WV,,,,,,"['Bachelor', 'Excel']"
job_9917c0bcbd79c149,Associate Director of Digital Portfolio Management - Finance and Prioritization - Remote,CFO,Lead,Remote,UnitedHealth Group,"Minnetonka, MN 55345",Minnetonka,MN,"$101,200 - $184,000 por año",año,101200.0,184000.0,142600.0,"['PowerPoint', 'Master', 'Excel', 'Power BI']"
job_d5afcdc341a4dfa9,"East Region CFO, North America Services",CFO,,,Honeywell,"Atlanta, GA 30308 (Midtown area)+1 ubicación",Atlanta,GA,,,,,,"['Hyperion', 'SAP', 'Bachelor']"
job_e4dc84bba05b380a,"Revenue Controllership Accounting Manager, Google Cloud",Controller,Lead,,Google,"Chicago, IL (West Town area)",Chicago,IL,,,,,,"['Google Cloud', 'Bachelor', 'CPA', 'SAP', 'ERP']"
job_96c89088cfa93734,ELECTRIC POWER CONTROLLER,Controller,,,US Washington Headquarters Services,"Arlington, VA",Arlington,VA,$33.54 - $39.19 por hora,hora,61713.6,72109.59999999999,66911.59999999999,"['PHP', 'Bachelor', 'Office']"
job_584f5bcc96ac4729,Plant Controller,Controller,,,Land O'Lakes,"Arden Hills, MN 55126",Arden Hills,MN,"$85,000 - $120,000 por año",año,85000.0,120000.0,102500.0,"['Bachelor', 'PowerPoint', 'Word', 'Office', 'ERP', 'Master', 'Excel']"
job_21dac00e950b131d,Vice President of Finance,CFO,,Remote,Off the Grid,"San Francisco, CA 94123 (Marina area)",San Francisco,CA,"$175,000 - $225,000 por año",año,175000.0,225000.0,200000.0,"['PowerPoint', 'Bachelor', 'CPA', 'MBA', 'Salesforce']"
job_cf9bc99fe325839d,Senior Assistant Director of Finance and Accounting,CFO,Senior,Remote,"Marriott International, Inc","Marco Island, FL 34145+8 ubicaciones",Marco Island,FL,,,,,,[]
job_ee90211c5d61059b,Vice President of Property Accounting,CFO,,,RPM Living,"Austin, TX 78731",Austin,TX,,,,,,"['MBA', 'CPA']"
job_03dae3b82280495c,Assistant Controller - Supply Chain Finance (TIC),Controller,,Hybrid,"Big Fish Games, Inc.","Tulsa, OK 74128+1 ubicación",Tulsa,OK,"$85,507 - $158,800 por año",año,85507.0,158800.0,122153.5,"['Bachelor', 'PowerPoint', 'CPA', 'D3', 'Word', 'ERP', 'MBA', 'Excel']"
job_792ea3e0b6ee745e,Corporate Director of Finance,CFO,Lead,,Dewberry,"Fairfax, VA 22031",Fairfax,VA,,,,,,['Bachelor']
job_a313ca27188c8f9e,Accounting Manager,Finance,Lead,,Harkins Theatres,"Scottsdale, AZ 85250 (South Scottsdale area)",Scottsdale,AZ,,,,,,"['Bachelor', 'Excel', 'CPA', 'English']"
job_6f482f092b900072,"U.S. Head of Securitized Finance Trading (Trader), Director/MD, Rates",CFO,Lead,,Citi,"New York, NY",New York,NY,"$250,000 - $500,000 por año",año,250000.0,500000.0,375000.0,"['Master', 'Bachelor', 'Access']"
job_58d5f2c72f652e18,Accounting Manager,Finance,Lead,Remote,Samsung Semiconductor,"San Jose, CA",San Jose,CA,"$108,000 - $218,300 por año",año,108000.0,218300.0,163150.0,"['Bachelor', 'ERP', 'SAP', 'MBA', 'PhD', 'Excel']"
job_02a792d962ea4d03,financial controller,Controller,,Hybrid,citizenM,"New York, NY",New York,NY,,,,,,[]
job_5972cb6e8d3d25f0,Director of Accounting,CFO,Lead,,Clayton Homes,"Gallatin, TN 37066",Gallatin,TN,,,,,,"['ERP', 'Office', 'Excel', 'CPA']"
job_d2f16299c1dc2adc,Chief Financial Officer,CFO,Lead,,Boys & Girls Clubs Of Metro Los Angeles,"Los Angeles, CA 90037 (Vermont Square area)",Los Angeles,CA,"$160,000 - $170,000 por año",año,160000.0,170000.0,165000.0,"['Bachelor', 'Office']"
